Tempo,Cl,Na,NaCl
5.6833333333333185,40.0,28.0,66.0
5.699999999999985,40.0,28.0,66.0
5.716666666666652,40.0,28.0,66.0
5.733333333333318,40.0,28.0,66.0
5.749999999999985,40.0,28.0,66.0
5.7666666666666515,40.0,28.0,66.0
5.783333333333318,40.0,28.0,66.0
5.799999999999985,40.0,28.0,66.0
5.816666666666651,40.0,28.0,66.0
5.833333333333318,40.0,28.0,66.0
5.8499999999999845,40.0,28.0,66.0
5.866666666666651,40.0,28.0,66.0
5.883333333333318,40.0,28.0,66.0
5.899999999999984,40.0,28.0,66.0
5.916666666666651,40.0,28.0,66.0
5.933333333333318,40.0,28.0,66.0
5.949999999999984,40.0,28.0,66.0
5.966666666666651,40.0,28.0,66.0
5.983333333333317,40.0,28.0,66.0
5.999999999999984,40.0,28.0,66.0
6.016666666666651,40.0,28.0,66.0
6.033333333333317,39.0,27.0,67.0
6.049999999999984,39.0,27.0,67.0
6.06666666666665,39.0,27.0,67.0
6.083333333333317,39.0,27.0,67.0
6.099999999999984,39.0,27.0,67.0
6.11666666666665,39.0,27.0,67.0
6.133333333333317,39.0,27.0,67.0
6.1499999999999835,39.0,27.0,67.0
6.16666666666665,39.0,27.0,67.0
6.183333333333317,39.0,27.0,67.0
6.199999999999983,39.0,27.0,67.0
6.21666666666665,39.0,27.0,67.0
6.2333333333333165,39.0,27.0,67.0
6.249999999999983,39.0,27.0,67.0
6.26666666666665,39.0,27.0,67.0
6.283333333333316,38.0,26.0,68.0
6.299999999999983,38.0,26.0,68.0
6.3166666666666496,38.0,26.0,68.0
6.333333333333316,38.0,26.0,68.0
6.349999999999983,38.0,26.0,68.0
6.366666666666649,38.0,26.0,68.0
6.383333333333316,38.0,26.0,68.0
6.399999999999983,38.0,26.0,68.0
6.416666666666649,38.0,26.0,68.0
6.433333333333316,38.0,26.0,68.0
6.449999999999982,38.0,26.0,68.0
6.466666666666649,38.0,26.0,68.0
6.483333333333316,38.0,26.0,68.0
6.499999999999982,38.0,26.0,68.0
6.516666666666649,38.0,26.0,68.0
6.5333333333333155,38.0,26.0,68.0
6.549999999999982,38.0,26.0,68.0
6.566666666666649,38.0,26.0,68.0
6.583333333333315,38.0,26.0,68.0
6.599999999999982,38.0,26.0,68.0
6.6166666666666485,38.0,26.0,68.0
6.633333333333315,38.0,26.0,68.0
6.649999999999982,38.0,26.0,68.0
6.666666666666648,38.0,26.0,68.0
6.683333333333315,38.0,26.0,68.0
6.6999999999999815,38.0,26.0,68.0
6.716666666666648,38.0,26.0,68.0
6.733333333333315,38.0,26.0,68.0
6.749999999999981,38.0,26.0,68.0
6.766666666666648,38.0,26.0,68.0
6.783333333333315,38.0,26.0,68.0
6.799999999999981,38.0,26.0,68.0
6.816666666666648,38.0,26.0,68.0
6.833333333333314,38.0,26.0,68.0
6.849999999999981,37.0,25.0,69.0
6.866666666666648,37.0,25.0,69.0
6.883333333333314,37.0,25.0,69.0
6.899999999999981,37.0,25.0,69.0
6.916666666666647,37.0,25.0,69.0
6.933333333333314,37.0,25.0,69.0
6.949999999999981,37.0,25.0,69.0
6.966666666666647,37.0,25.0,69.0
6.983333333333314,37.0,25.0,69.0
6.9999999999999805,37.0,25.0,69.0
7.016666666666647,37.0,25.0,69.0
7.033333333333314,37.0,25.0,69.0
7.04999999999998,37.0,25.0,69.0
7.066666666666647,37.0,25.0,69.0
7.0833333333333135,37.0,25.0,69.0
7.09999999999998,37.0,25.0,69.0
7.116666666666647,37.0,25.0,69.0
7.133333333333313,37.0,25.0,69.0
7.14999999999998,37.0,25.0,69.0
7.1666666666666465,37.0,25.0,69.0
7.183333333333313,37.0,25.0,69.0
7.19999999999998,37.0,25.0,69.0
7.216666666666646,36.0,24.0,70.0
7.233333333333313,36.0,24.0,70.0
7.24999999999998,36.0,24.0,70.0
7.266666666666646,36.0,24.0,70.0
7.283333333333313,36.0,24.0,70.0
7.299999999999979,36.0,24.0,70.0
7.316666666666646,36.0,24.0,70.0
7.333333333333313,36.0,24.0,70.0
7.349999999999979,36.0,24.0,70.0
7.366666666666646,36.0,24.0,70.0
7.383333333333312,35.0,23.0,71.0
7.399999999999979,35.0,23.0,71.0
7.416666666666646,35.0,23.0,71.0
7.433333333333312,34.0,22.0,72.0
7.449999999999979,34.0,22.0,72.0
7.4666666666666455,34.0,22.0,72.0
7.483333333333312,33.0,21.0,73.0
7.499999999999979,33.0,21.0,73.0
7.516666666666645,33.0,21.0,73.0
7.533333333333312,33.0,21.0,73.0
7.5499999999999785,33.0,21.0,73.0
7.566666666666645,33.0,21.0,73.0
7.583333333333312,33.0,21.0,73.0
7.599999999999978,32.0,20.0,74.0
7.616666666666645,31.0,19.0,75.0
7.6333333333333115,31.0,19.0,75.0
7.649999999999978,31.0,19.0,75.0
7.666666666666645,31.0,19.0,75.0
7.683333333333311,31.0,19.0,75.0
7.699999999999978,31.0,19.0,75.0
7.716666666666645,31.0,19.0,75.0
7.733333333333311,31.0,19.0,75.0
7.749999999999978,31.0,19.0,75.0
7.766666666666644,31.0,19.0,75.0
7.783333333333311,31.0,19.0,75.0
7.799999999999978,31.0,19.0,75.0
7.816666666666644,31.0,19.0,75.0
7.833333333333311,31.0,19.0,75.0
7.849999999999977,29.0,17.0,77.0
7.866666666666644,29.0,17.0,77.0
7.883333333333311,29.0,17.0,77.0
7.899999999999977,29.0,17.0,77.0
7.916666666666644,29.0,17.0,77.0
7.9333333333333105,29.0,17.0,77.0
7.949999999999977,29.0,17.0,77.0
7.966666666666644,29.0,17.0,77.0
7.98333333333331,29.0,17.0,77.0
7.999999999999977,29.0,17.0,77.0
8.016666666666644,29.0,17.0,77.0
8.033333333333312,29.0,17.0,77.0
8.04999999999998,29.0,17.0,77.0
8.066666666666647,29.0,17.0,77.0
8.083333333333314,29.0,17.0,77.0
8.099999999999982,29.0,17.0,77.0
8.11666666666665,29.0,17.0,77.0
8.133333333333317,29.0,17.0,77.0
8.149999999999984,29.0,17.0,77.0
8.166666666666652,29.0,17.0,77.0
8.18333333333332,28.0,16.0,78.0
8.199999999999987,28.0,16.0,78.0
8.216666666666654,28.0,16.0,78.0
8.233333333333322,28.0,16.0,78.0
8.24999999999999,28.0,16.0,78.0
8.266666666666657,28.0,16.0,78.0
8.283333333333324,28.0,16.0,78.0
8.299999999999992,28.0,16.0,78.0
8.31666666666666,28.0,16.0,78.0
8.333333333333327,28.0,16.0,78.0
8.349999999999994,28.0,16.0,78.0
8.366666666666662,28.0,16.0,78.0
8.38333333333333,28.0,16.0,78.0
8.399999999999997,28.0,16.0,78.0
8.416666666666664,28.0,16.0,78.0
8.433333333333332,28.0,16.0,78.0
8.45,28.0,16.0,78.0
8.466666666666667,28.0,16.0,78.0
8.483333333333334,28.0,16.0,78.0
8.500000000000002,28.0,16.0,78.0
8.51666666666667,28.0,16.0,78.0
8.533333333333337,28.0,16.0,78.0
8.550000000000004,28.0,16.0,78.0
8.566666666666672,28.0,16.0,78.0
8.58333333333334,28.0,16.0,78.0
8.600000000000007,28.0,16.0,78.0
8.616666666666674,28.0,16.0,78.0
8.633333333333342,28.0,16.0,78.0
8.65000000000001,28.0,16.0,78.0
8.666666666666677,28.0,16.0,78.0
8.683333333333344,28.0,16.0,78.0
8.700000000000012,28.0,16.0,78.0
8.71666666666668,28.0,16.0,78.0
8.733333333333347,28.0,16.0,78.0
8.750000000000014,28.0,16.0,78.0
8.766666666666682,28.0,16.0,78.0
8.78333333333335,28.0,16.0,78.0
8.800000000000017,28.0,16.0,78.0
8.816666666666684,28.0,16.0,78.0
8.833333333333352,28.0,16.0,78.0
