Tempo,Cl,Na,NaCl
8.500000000000002,275.0,229.0,248.0
8.51666666666667,275.0,229.0,248.0
8.533333333333337,275.0,229.0,248.0
8.550000000000004,275.0,229.0,248.0
8.566666666666672,275.0,229.0,248.0
8.58333333333334,275.0,229.0,248.0
8.600000000000007,275.0,229.0,248.0
8.616666666666674,274.0,228.0,249.0
8.633333333333342,273.0,227.0,250.0
8.65000000000001,273.0,227.0,250.0
8.666666666666677,273.0,227.0,250.0
8.683333333333344,273.0,227.0,250.0
8.700000000000012,273.0,227.0,250.0
8.71666666666668,272.0,226.0,251.0
8.733333333333347,272.0,226.0,251.0
8.750000000000014,272.0,226.0,251.0
8.766666666666682,272.0,226.0,251.0
8.78333333333335,272.0,226.0,251.0
8.800000000000017,272.0,226.0,251.0
8.816666666666684,272.0,226.0,251.0
8.833333333333352,272.0,226.0,251.0
8.85000000000002,272.0,226.0,251.0
8.866666666666687,272.0,226.0,251.0
8.883333333333354,272.0,226.0,251.0
8.900000000000022,272.0,226.0,251.0
8.91666666666669,272.0,226.0,251.0
8.933333333333357,272.0,226.0,251.0
8.950000000000024,272.0,226.0,251.0
8.966666666666692,271.0,225.0,252.0
8.98333333333336,270.0,224.0,253.0
9.000000000000027,270.0,224.0,253.0
9.016666666666694,270.0,224.0,253.0
9.033333333333362,270.0,224.0,253.0
9.05000000000003,270.0,224.0,253.0
9.066666666666697,268.0,222.0,255.0
9.083333333333364,268.0,222.0,255.0
9.100000000000032,268.0,222.0,255.0
9.1166666666667,267.0,221.0,256.0
9.133333333333367,267.0,221.0,256.0
9.150000000000034,266.0,220.0,257.0
9.166666666666702,266.0,220.0,257.0
9.183333333333369,265.0,219.0,258.0
9.200000000000037,264.0,218.0,259.0
9.216666666666704,264.0,218.0,259.0
9.233333333333372,264.0,218.0,259.0
9.250000000000039,264.0,218.0,259.0
9.266666666666707,264.0,218.0,259.0
9.283333333333374,264.0,218.0,259.0
9.300000000000042,264.0,218.0,259.0
9.316666666666709,263.0,217.0,260.0
9.333333333333377,262.0,216.0,261.0
9.350000000000044,262.0,216.0,261.0
9.366666666666712,262.0,216.0,261.0
9.383333333333379,262.0,216.0,261.0
9.400000000000047,262.0,216.0,261.0
9.416666666666714,262.0,216.0,261.0
9.433333333333382,262.0,216.0,261.0
9.450000000000049,262.0,216.0,261.0
9.466666666666717,262.0,216.0,261.0
9.483333333333384,262.0,216.0,261.0
9.500000000000052,262.0,216.0,261.0
9.516666666666719,262.0,216.0,261.0
9.533333333333387,262.0,216.0,261.0
9.550000000000054,261.0,215.0,262.0
9.566666666666721,261.0,215.0,262.0
9.583333333333389,261.0,215.0,262.0
9.600000000000056,260.0,214.0,263.0
9.616666666666724,258.0,212.0,265.0
9.633333333333391,258.0,212.0,265.0
9.650000000000059,258.0,212.0,265.0
9.666666666666726,258.0,212.0,265.0
9.683333333333394,258.0,212.0,265.0
9.700000000000061,258.0,212.0,265.0
9.716666666666729,258.0,212.0,265.0
9.733333333333396,258.0,212.0,265.0
9.750000000000064,255.0,209.0,268.0
9.766666666666731,255.0,209.0,268.0
9.783333333333399,255.0,209.0,268.0
9.800000000000066,255.0,209.0,268.0
9.816666666666734,255.0,209.0,268.0
9.833333333333401,255.0,209.0,268.0
9.850000000000069,255.0,209.0,268.0
9.866666666666736,255.0,209.0,268.0
9.883333333333404,255.0,209.0,268.0
9.900000000000071,255.0,209.0,268.0
9.916666666666739,255.0,209.0,268.0
9.933333333333406,255.0,209.0,268.0
9.950000000000074,255.0,209.0,268.0
9.966666666666741,254.0,208.0,269.0
9.983333333333409,254.0,208.0,269.0
10.000000000000076,254.0,208.0,269.0
10.016666666666744,254.0,208.0,269.0
10.033333333333411,254.0,208.0,269.0
10.050000000000079,254.0,208.0,269.0
10.066666666666746,254.0,208.0,269.0
10.083333333333414,254.0,208.0,269.0
10.100000000000081,252.0,206.0,271.0
10.116666666666749,252.0,206.0,271.0
10.133333333333416,252.0,206.0,271.0
10.150000000000084,252.0,206.0,271.0
10.166666666666751,250.0,204.0,273.0
10.183333333333419,250.0,204.0,273.0
10.200000000000086,250.0,204.0,273.0
10.216666666666754,250.0,204.0,273.0
10.233333333333421,250.0,204.0,273.0
10.250000000000089,250.0,204.0,273.0
10.266666666666756,250.0,204.0,273.0
10.283333333333424,250.0,204.0,273.0
10.300000000000091,249.0,203.0,274.0
10.316666666666759,249.0,203.0,274.0
10.333333333333426,249.0,203.0,274.0
10.350000000000094,249.0,203.0,274.0
10.366666666666761,248.0,202.0,275.0
10.383333333333429,248.0,202.0,275.0
10.400000000000096,248.0,202.0,275.0
10.416666666666764,248.0,202.0,275.0
10.433333333333431,248.0,202.0,275.0
10.450000000000099,247.0,201.0,276.0
10.466666666666766,247.0,201.0,276.0
10.483333333333434,247.0,201.0,276.0
10.500000000000101,246.0,200.0,277.0
10.516666666666769,246.0,200.0,277.0
10.533333333333436,246.0,200.0,277.0
10.550000000000104,246.0,200.0,277.0
10.566666666666771,246.0,200.0,277.0
10.583333333333439,246.0,200.0,277.0
10.600000000000106,246.0,200.0,277.0
10.616666666666774,246.0,200.0,277.0
10.633333333333441,246.0,200.0,277.0
10.650000000000109,245.0,199.0,278.0
10.666666666666776,245.0,199.0,278.0
10.683333333333444,245.0,199.0,278.0
10.700000000000111,245.0,199.0,278.0
10.716666666666779,244.0,198.0,279.0
10.733333333333446,244.0,198.0,279.0
10.750000000000114,244.0,198.0,279.0
10.766666666666781,244.0,198.0,279.0
10.783333333333449,244.0,198.0,279.0
10.800000000000116,244.0,198.0,279.0
10.816666666666784,244.0,198.0,279.0
10.833333333333451,244.0,198.0,279.0
10.850000000000119,244.0,198.0,279.0
10.866666666666786,244.0,198.0,279.0
10.883333333333454,244.0,198.0,279.0
10.900000000000121,244.0,198.0,279.0
10.916666666666789,243.0,197.0,280.0
10.933333333333456,243.0,197.0,280.0
10.950000000000124,242.0,196.0,281.0
10.966666666666791,242.0,196.0,281.0
10.983333333333459,242.0,196.0,281.0
11.000000000000126,242.0,196.0,281.0
11.016666666666794,241.0,195.0,282.0
11.033333333333461,241.0,195.0,282.0
11.050000000000129,241.0,195.0,282.0
11.066666666666796,241.0,195.0,282.0
11.083333333333464,240.0,194.0,283.0
11.100000000000131,237.0,191.0,286.0
11.116666666666799,237.0,191.0,286.0
11.133333333333466,237.0,191.0,286.0
11.150000000000134,237.0,191.0,286.0
11.166666666666801,237.0,191.0,286.0
11.183333333333469,237.0,191.0,286.0
11.200000000000136,237.0,191.0,286.0
11.216666666666804,237.0,191.0,286.0
11.233333333333471,237.0,191.0,286.0
11.250000000000139,237.0,191.0,286.0
11.266666666666806,237.0,191.0,286.0
11.283333333333474,237.0,191.0,286.0
11.300000000000141,237.0,191.0,286.0
11.316666666666809,237.0,191.0,286.0
11.333333333333476,237.0,191.0,286.0
11.350000000000144,237.0,191.0,286.0
11.366666666666811,237.0,191.0,286.0
11.383333333333479,237.0,191.0,286.0
11.400000000000146,237.0,191.0,286.0
11.416666666666814,237.0,191.0,286.0
11.433333333333481,237.0,191.0,286.0
11.450000000000149,237.0,191.0,286.0
