Tempo [s],Temperatura [K],Na,Cl,NaCl
20.983333333333423,1.1440396759316844,18.0,18.0,338.0
21.00000000000009,1.1431306149448845,18.0,18.0,338.0
21.016666666666755,1.1415279028207965,18.0,18.0,338.0
21.03333333333342,1.1398176105101738,18.0,18.0,338.0
21.050000000000086,1.1388266229755124,18.0,18.0,338.0
21.06666666666675,1.1379087297221775,18.0,18.0,338.0
21.083333333333417,1.1390322659039185,18.0,18.0,338.0
21.100000000000083,1.1364959192529958,18.0,18.0,338.0
21.11666666666675,1.1409383878123736,18.0,18.0,338.0
21.133333333333415,1.1452849090718462,18.0,18.0,338.0
21.15000000000008,1.147943188484274,18.0,18.0,338.0
21.166666666666746,1.1454748705111184,18.0,18.0,338.0
21.18333333333341,1.1440504945058096,18.0,18.0,338.0
21.200000000000077,1.146255928375694,18.0,18.0,338.0
21.216666666666743,1.1444033638570401,18.0,18.0,338.0
21.23333333333341,1.1437078021837659,18.0,18.0,338.0
21.250000000000075,1.1435678939677907,18.0,18.0,338.0
21.26666666666674,1.1417003713735348,18.0,18.0,338.0
21.283333333333406,1.1409054617159653,18.0,18.0,338.0
21.30000000000007,1.1414865928533584,18.0,18.0,338.0
21.316666666666737,1.141153872263632,18.0,18.0,338.0
21.333333333333403,1.140378131836575,18.0,18.0,338.0
21.35000000000007,1.1388234548956184,18.0,18.0,338.0
21.366666666666735,1.1398464803451345,17.0,17.0,339.0
21.3833333333334,1.1402968865113334,17.0,17.0,339.0
21.400000000000066,1.1399981045797454,17.0,17.0,339.0
21.416666666666732,1.1396202628554968,17.0,17.0,339.0
21.433333333333398,1.1378540292884274,17.0,17.0,339.0
21.450000000000063,1.1387040980644358,17.0,17.0,339.0
21.46666666666673,1.1408366750810048,17.0,17.0,339.0
21.483333333333395,1.14218135444305,17.0,17.0,339.0
21.50000000000006,1.14099039423427,17.0,17.0,339.0
21.516666666666726,1.141594257263792,17.0,17.0,339.0
21.533333333333392,1.1455349939647115,16.0,16.0,340.0
21.550000000000058,1.1432831158293466,16.0,16.0,340.0
21.566666666666723,1.1455595254012436,16.0,16.0,340.0
21.58333333333339,1.1465403076083744,16.0,16.0,340.0
21.600000000000055,1.1482629207972062,16.0,16.0,340.0
21.61666666666672,1.1448628596216563,16.0,16.0,340.0
21.633333333333386,1.1477803087043563,16.0,16.0,340.0
21.650000000000052,1.1476827188773426,16.0,16.0,340.0
21.666666666666718,1.1489014614467261,16.0,16.0,340.0
21.683333333333383,1.1504931144500512,16.0,16.0,340.0
21.70000000000005,1.148673231305171,16.0,16.0,340.0
21.716666666666715,1.1477880963532057,16.0,16.0,340.0
21.73333333333338,1.1467822702081043,16.0,16.0,340.0
21.750000000000046,1.1454024872458515,16.0,16.0,340.0
21.766666666666712,1.1467209561811231,16.0,16.0,340.0
21.783333333333378,1.1458021421339253,16.0,16.0,340.0
21.800000000000043,1.1486217965074026,15.0,15.0,341.0
21.81666666666671,1.14841792619598,15.0,15.0,341.0
21.833333333333375,1.147660359599119,15.0,15.0,341.0
21.85000000000004,1.1464241888359028,15.0,15.0,341.0
21.866666666666706,1.1435514214103721,15.0,15.0,341.0
21.883333333333372,1.144261401606958,15.0,15.0,341.0
21.900000000000038,1.144865314443258,15.0,15.0,341.0
21.916666666666703,1.1465170794410697,15.0,15.0,341.0
21.93333333333337,1.1482004414931808,15.0,15.0,341.0
21.950000000000035,1.147252011549606,15.0,15.0,341.0
21.9666666666667,1.1464991138101446,15.0,15.0,341.0
21.983333333333366,1.1423376531057607,15.0,15.0,341.0
22.000000000000032,1.1422143956028448,15.0,15.0,341.0
22.016666666666698,1.139950540478269,15.0,15.0,341.0
22.033333333333363,1.1363539988357494,15.0,15.0,341.0
22.05000000000003,1.1362664049263358,15.0,15.0,341.0
